observed_Vp,observed_Vs,observed_rho,observed_phi,GD1_Vp,GD1_Vs,GD1_rho,GD1_phi,GD_Vp,GD_Vs,GD_rho,GD_phi
3567.711803,2095.716422,2385.015914,0.146555367,3690.232638,2084.497104,2399.314141,0.127389318,3553.522548,2101.503322,2390.315689,0.145682332
3751.856861,2042.454819,2439.572709,0.121615336,3812.947116,1996.771221,2429.428605,0.118867332,3724.902642,1980.269636,2430.454933,0.122946038
6342.480386,3387.213415,2703.53918,0.011139612,5956.245515,3266.763154,2713.140296,0.025206669,6391.000351,3280.540235,2695.895099,0.006810042
4684.353018,1846.921207,2568.302652,0.056154286,4122.983559,1863.392012,2580.958758,0.064837548,4271.744406,1861.568797,2549.730316,0.070549986
7023.892184,3410.849713,2664.47873,0.017661602,7120.709271,3352.579815,2647.823855,0.005639043,6974.26086,3401.658029,2661.625945,0.022590654
3548.113193,1928.983079,2397.181537,0.146864889,3547.348615,1908.263982,2375.995456,0.153539844,3473.439468,1906.865538,2390.343151,0.159023758
3594.011144,2085.18929,2399.514497,0.138520511,3612.867818,2093.403858,2388.24814,0.133653204,3574.978292,2116.081029,2391.197078,0.144188447
3695.638494,1925.831007,2415.512277,0.126394474,3704.380559,1888.541438,2422.708512,0.12806535,3672.160599,1904.663764,2415.579482,0.131142625
6519.490235,3343.196121,2742.286164,0.010788779,6535.183015,3358.544924,2731.810024,0.008409347,6458.460634,3318.628418,2721.185759,0.011130885
4381.243471,1553.821899,2541.187596,0.068876398,4464.46343,1689.566236,2581.565529,0.036042313,4023.634143,1415.731562,2552.753696,0.067221617
6988.294852,3412.470973,2671.13747,0.019767665,7002.541373,3429.942705,2654.727966,0.010944919,7014.589416,3452.600627,2652.025077,0.02424601
3501.975058,1915.848552,2374.869575,0.151322804,3512.188517,1946.681571,2369.781993,0.148620757,3411.373939,1907.329592,2373.911482,0.163528983
3659.581028,2067.45533,2390.97759,0.137559228,3602.052185,2055.132806,2397.053545,0.123309524,3637.290106,2107.225474,2408.361674,0.139933805
3616.310492,1895.725137,2407.101346,0.131388865,3685.420738,1871.796383,2413.27475,0.134564078,3632.248496,1926.18666,2416.03656,0.139823424
6541.17154,3348.555528,2705.428175,0.013453074,6637.907433,3314.277492,2725.998154,0.010019395,6518.131019,3405.432128,2732.069773,0.011197133
4137.455707,1660.253057,2599.500331,0.035538663,3950.198917,1561.626255,2602.604232,0.046000799,4049.921381,1559.421321,2579.877663,0.036471082
7014.273631,3419.445514,2661.40965,0.012891914,7059.125508,3322.489528,2651.352248,0.014666264,7034.538292,3451.518488,2656.740379,0.018131075
3483.691968,1917.867306,2360.959892,0.163841485,3421.828993,1965.529723,2361.633459,0.157974877,3369.754927,1912.508634,2375.794246,0.170030119
3607.414099,2017.299543,2394.223832,0.131617777,3573.872001,2134.508398,2401.480848,0.125864267,3643.516964,2150.889952,2402.04965,0.133105328
3544.709575,1844.890282,2401.195272,0.143561372,3542.533226,1802.389626,2391.535773,0.151873851,3506.454728,1858.17613,2393.546601,0.145798601
6301.344166,3293.708522,2712.050383,0.017469766,6370.527048,3364.962269,2704.599743,0.014619155,6191.914083,3369.893095,2722.896822,0.017024687
4259.184615,1589.903624,2615.484139,0.054404155,4066.764557,1711.1403,2619.967359,0.048409569,4361.164259,1598.305162,2620.187226,0.047115322
7124.475889,3497.795756,2649.754122,0.012234648,7069.935316,3448.105527,2647.383636,0.024449753,7025.904383,3460.478726,2651.896078,0.012804374
3414.691694,1957.936885,2356.539529,0.175183663,3426.891048,1948.939883,2347.469089,0.156515845,3387.392845,1953.40592,2355.748604,0.174920074
3706.360362,2146.666074,2399.247399,0.137312188,3604.203098,2129.028689,2401.580138,0.131967605,3710.818201,2182.554264,2402.429466,0.133725368
3569.244449,1861.546703,2388.524604,0.14146729,3510.208693,1856.289273,2371.671034,0.149885328,3489.755546,1857.539962,2380.847652,0.147712845
6770.438095,3362.646787,2693.147865,0.011096039,6467.319826,3354.785501,2713.586692,0.018023557,6551.228088,3399.553978,2703.857337,0.012339989
4457.38265,1863.891013,2619.012855,0.052769471,4265.822378,1814.026116,2630.917723,0.048439226,4405.861347,1733.378119,2642.365792,0.05056801
7084.31173,3467.830093,2647.476818,0.007574878,7079.870609,3446.795878,2654.073662,0.017812018,7033.330643,3410.796087,2635.001423,0.011195707
3443.803161,1941.599101,2352.835902,0.172044987,3445.391753,1918.109728,2357.69481,0.161491027,3375.558768,1896.794948,2350.71733,0.175326613
3693.55573,2176.369014,2405.302446,0.137434913,3684.42918,2167.667376,2414.592251,0.131829457,3748.67594,2215.290888,2408.69502,0.123420904
3470.240134,1885.38675,2379.450614,0.147295799,3574.083915,1801.26463,2358.912173,0.142340154,3451.849065,1922.428652,2383.28676,0.148561732
6654.521552,3279.892373,2691.163536,0.015925123,6661.489786,3367.433577,2710.13885,0.014403834,6640.292529,3367.851852,2691.734381,0.01263165
4339.304368,1991.357082,2581.609951,0.060711208,4550.567947,1958.81005,2624.174364,0.040861918,4536.806081,1761.704708,2562.07503,0.045413267
7051.188442,3419.061408,2647.134852,0.008139685,7029.075334,3460.516346,2649.136721,0.021616462,6985.043958,3474.448226,2646.111898,0.012661549
3394.923724,1885.155422,2339.900957,0.168860674,3480.181011,1854.481994,2361.668409,0.156465656,3340.297548,1839.400281,2349.823036,0.170395319
3628.253282,2179.573732,2405.811613,0.127448947,3754.994154,2162.341652,2397.151119,0.134246993,3676.87857,2241.755878,2404.921835,0.13240619
3415.799697,1865.461649,2362.280456,0.164946508,3520.226981,1811.118314,2360.298476,0.147195707,3363.987005,1866.759228,2355.211551,0.168039773
6758.421846,3345.155652,2694.072272,0.015497458,6804.679006,3322.211984,2696.338306,0.008166627,6778.953853,3248.415843,2701.100588,0.015283553
4552.841231,2014.001732,2591.458978,0.04970295,4646.792789,2197.503306,2633.741784,0.043871667,4512.89073,2044.601279,2580.281634,0.040200773
7032.203429,3434.68308,2649.756738,0.005392099,7088.731915,3470.549448,2647.603165,0.012743101,6999.048027,3457.452906,2657.326432,0.010121261
3327.273014,1865.728112,2354.08741,0.167236119,3466.144123,1879.86653,2360.106591,0.148997425,3382.608401,1851.184894,2348.776757,0.161114631
3661.618472,2186.877006,2405.880361,0.143574159,3705.590407,2144.362988,2375.715485,0.128694139,3665.750024,2275.056136,2415.411291,0.143511621
3397.672419,1948.394909,2363.951968,0.168591465,3453.624423,1807.577776,2338.380348,0.16003826,3325.514347,1974.82399,2358.948162,0.169219332
6625.8417,3207.540275,2687.661294,0.014994112,7067.223418,3257.61954,2678.302989,0.01050481,6689.634632,3278.948229,2704.358476,0.01939575
4767.840112,2161.34535,2595.976136,0.042141002,4700.716412,2416.613798,2617.017656,0.039212958,4645.390231,2518.423448,2628.136691,0.040893453
6957.853971,3503.109201,2653.573286,0.015130204,7056.027081,3510.171348,2633.17111,0.015021351,6945.314107,3469.619066,2650.994616,0.010713133
3453.850248,1903.587756,2377.327093,0.156203023,3487.119748,1883.146771,2375.836284,0.145292369,3406.934184,1900.865729,2389.622826,0.149542394
3660.176697,2209.548683,2401.745987,0.150255187,3708.213215,2125.882066,2367.438064,0.13630077,3638.828807,2167.061347,2387.339261,0.154149243
3438.44647,1954.414326,2371.751425,0.163950367,3387.784249,1891.333751,2354.533553,0.168615929,3345.669193,1882.258715,2371.410465,0.168405009
6698.459007,3178.937124,2677.932205,0.004366896,6721.964401,3110.222193,2699.527346,0.017201666,6848.17479,3220.895478,2679.488212,0.009596201
5082.947371,2689.432911,2639.472564,0.027078314,5232.316839,2677.852127,2630.680421,0.03641223,5322.554986,2828.483606,2668.378975,0.016682042
6971.824809,3438.621347,2645.585673,0.020725912,6981.620174,3540.309605,2653.262629,0.017392548,6974.582215,3464.667523,2646.881459,0.01786606
3414.652025,1886.181783,2373.066867,0.15236665,3558.563712,1854.836101,2387.948721,0.134472932,3442.965438,1909.74907,2389.952996,0.149110935
3680.738685,2147.637944,2380.731169,0.151340131,3612.378135,2160.702186,2383.702417,0.142277996,3647.747953,2098.024492,2363.21663,0.151965274
3442.356338,1921.239342,2362.056343,0.160446952,3440.930281,1931.706716,2371.534639,0.161104852,3416.478209,1932.410597,2369.104089,0.152788918
6834.702158,3164.348148,2701.532162,0.004976336,6524.956133,3320.722737,2712.751064,0.01311929,6638.728317,3123.270945,2689.078844,0.013564994
5279.645143,2683.654191,2605.299219,0.036220037,5452.686302,2674.321671,2608.383288,0.016374335,5552.733061,2535.887597,2607.243054,0.011549152
6790.045865,3378.705957,2664.307092,0.015365422,6852.893742,3438.322478,2649.261782,0.021310648,6834.468399,3478.474304,2652.803417,0.015012977
3484.728109,1856.125892,2382.703211,0.147305204,3570.143832,1914.265491,2407.362994,0.125731358,3485.563286,1942.185981,2397.433179,0.14573707
3586.827327,2131.355897,2376.376036,0.145662312,3637.488006,2163.900226,2384.802938,0.144997715,3590.459078,2102.639211,2362.717891,0.138823348
3414.144857,1958.559369,2376.283248,0.160204052,3431.417382,1901.727753,2351.587891,0.160464198,3397.615197,1907.388277,2372.814631,0.162389337
6694.196314,3226.281708,2700.885382,0.005147481,6698.869712,3095.966925,2689.390699,0.012426176,6739.3124,3121.33748,2692.949845,0.010711546
5684.266259,2695.57463,2612.356481,0.033207543,5434.096443,3084.50893,2597.27653,0.017423201,5660.656185,2818.415143,2608.614179,0.043178206
6642.125656,3364.070655,2632.434933,0.02684743,6807.26303,3298.384359,2636.72336,0.015358569,6662.861651,3360.216651,2632.662738,0.01771375
3529.948315,1963.878647,2394.721794,0.138173805,3536.608774,1893.805811,2402.1473,0.127991521,3583.561028,1991.875089,2421.289925,0.139512974
3593.575849,2065.853622,2369.919014,0.150268212,3648.248555,2096.407396,2382.054593,0.136273519,3650.482851,2071.353114,2375.569915,0.139864488
3519.612787,1993.397998,2393.70336,0.151034386,3441.787697,1994.294779,2370.165694,0.144455687,3469.304108,1929.626954,2387.467245,0.154397103
6729.560758,3258.865637,2692.419488,0.004314009,6789.692574,3229.133687,2693.741662,0.00997714,6874.131768,3166.613892,2693.819688,0.004534734
5388.026482,2945.669953,2621.491997,0.039953448,5165.249284,3087.133408,2633.552181,0.037163611,5376.890692,2982.343607,2646.962036,0.031600514
6491.02852,3254.291194,2628.942407,0.030340983,6721.895394,3291.86771,2646.282925,0.024174977,6583.991486,3288.347316,2654.794622,0.025166741
3542.57809,1898.309062,2393.150346,0.124114159,3599.522504,1889.43383,2403.251679,0.126626455,3680.157362,1985.990429,2410.961699,0.120272551
3579.645474,2020.42645,2372.957437,0.142545782,3672.378794,2123.88936,2401.150786,0.130921547,3673.990266,2056.835125,2371.61742,0.143046751
3528.627379,1979.85845,2391.544069,0.140856176,3466.280168,1957.304177,2376.112292,0.14238932,3548.608797,1969.448411,2401.950169,0.142902958
6528.470569,3312.042155,2685.292375,0.01330778,6568.703075,3202.000185,2707.520529,0.012920756,6595.679625,3299.844749,2694.489512,0.01426932
5264.301366,2691.062423,2615.788659,0.032170202,4849.984044,2522.45308,2578.042632,0.042392689,5125.269112,2815.955173,2597.893185,0.039425424
6475.393944,3250.505257,2646.749263,0.031330054,6610.595398,3312.603474,2650.643352,0.015635138,6505.89788,3242.85244,2660.573405,0.020020681
3633.108342,1913.48219,2420.127717,0.118950735,3533.763978,1920.066409,2407.061252,0.134488337,3665.018176,1941.232488,2414.668934,0.120241206
3594.726533,2002.264764,2374.919635,0.149939953,3658.105123,2012.14462,2392.059732,0.139151264,3631.615702,2034.946744,2376.333197,0.154317592
3550.620284,1998.088678,2381.950965,0.133632283,3518.724273,1997.23972,2385.550912,0.147956694,3474.285246,1999.004592,2391.5453,0.141040911
6879.979179,3295.670977,2681.504556,0.003136753,6344.45762,3293.030256,2700.795277,0.019634284,6814.443696,3285.873119,2692.921537,0.005311879
5021.478347,2657.896501,2648.367255,0.031954266,5040.800424,2365.514349,2603.690157,0.039506322,4884.43494,2666.834477,2606.036767,0.039452822
6378.750891,3209.785655,2645.025725,0.022499131,6462.651898,3246.887927,2639.235096,0.021215998,6419.861113,3271.619144,2662.289547,0.029225671
3635.256481,1970.638707,2408.929639,0.117408688,3624.749104,1929.900505,2411.760311,0.134506775,3699.928545,2047.319257,2448.199049,0.115323977
3637.247879,1978.09843,2382.00775,0.136904203,3580.480337,2034.201564,2403.895638,0.137155232,3597.081574,2023.521209,2387.116682,0.142301231
3496.352188,1956.697708,2390.585021,0.148335936,3530.15436,2036.694946,2373.971044,0.154179561,3512.122968,2057.936084,2391.672977,0.141372166
6925.304871,3239.331506,2698.979742,0.007358762,6366.770508,3395.382198,2700.09466,0.015477415,6866.0802,3264.738299,2688.473785,0.010189845
4888.03739,2457.730679,2609.010913,0.038438213,4727.40011,2362.728978,2575.213699,0.040016171,4817.107378,2152.862576,2589.861013,0.031570995
6274.518013,3206.899614,2643.541691,0.027627089,6410.209664,3197.47335,2646.211059,0.020244806,6322.750152,3268.611655,2661.697098,0.028962252
3692.488619,1938.915241,2411.8193,0.117927073,3607.342424,1955.453262,2426.064925,0.132109336,3722.827638,1977.530887,2426.272142,0.118339478
3545.020659,1985.915608,2406.736286,0.132820403,3480.630245,1982.123365,2401.816,0.155463862,3636.163152,2027.555078,2417.870128,0.135776266
3454.950657,1915.601703,2355.516037,0.160411935,3480.270502,2046.689116,2376.902904,0.155620704,3497.170345,1997.354499,2366.198709,0.148121271
6660.539354,3041.991734,2684.1879,0.004856952,6322.698108,3166.618777,2685.949686,0.017843865,6442.008461,3071.819712,2677.344536,0.014393301
4869.087767,2645.648085,2631.224289,0.047452112,4946.246638,2584.289413,2624.277711,0.028665806,4747.797397,2671.285994,2630.107432,0.025700705
6185.673866,3086.5204,2640.459279,0.025537416,6280.179227,3130.335068,2631.479585,0.015254781,6227.056536,3115.469394,2627.317907,0.024591687
3674.672164,1987.267628,2420.455164,0.11661392,3680.755951,1997.005883,2420.253282,0.134425492,3734.156639,2017.134417,2430.884274,0.110042243
3556.933156,1974.737671,2392.960747,0.135663071,3503.362353,2022.080284,2371.939919,0.145884145,3627.534052,1960.849422,2407.866842,0.139147686
3418.841798,1917.078092,2359.148985,0.159169096,3455.78182,1952.975666,2352.063493,0.163479919,3463.391644,1893.178534,2364.33765,0.160156615
6205.217496,3066.793284,2673.609504,0.018704546,6061.844411,3042.415916,2679.960469,0.02909075,5994.970645,3063.597231,2673.023548,0.014889495
5109.464903,2632.25263,2571.896062,0.031379825,5355.581108,2654.256862,2596.773,0.012675949,4809.747863,2714.120084,2599.744112,0.035232708
6116.954548,3037.102894,2618.033636,0.032645612,6188.616018,3117.368654,2624.1643,0.02039957,6012.537928,3102.052828,2634.097003,0.044618885
3789.393731,1945.159779,2422.123552,0.116406875,3681.525558,2008.748793,2429.338755,0.135460426,3783.39175,1887.567213,2415.570831,0.122498625
3599.741167,2036.150372,2390.530136,0.131379882,3563.298556,2012.725086,2393.539818,0.131100357,3631.511444,1976.919319,2407.652841,0.126080992
3463.179357,1900.444445,2346.656949,0.165564612,3478.118033,1875.225555,2363.181212,0.159076376,3507.829248,1915.653053,2341.800637,0.160546242
6045.557638,3084.776703,2661.442221,0.025334587,6247.555064,2991.444737,2671.241476,0.024155327,6250.20775,3077.821372,2669.990633,0.023215492
5256.846123,2920.343034,2615.33076,0.033229623,5465.193805,2946.16297,2573.727345,0.020389487,5289.679895,3029.951949,2625.621928,0.02604726
5990.173315,3097.083966,2652.790815,0.046404554,6090.927853,3147.452806,2644.618481,0.033671825,6018.096901,3033.159568,2648.075682,0.040224512
3797.669478,1975.458262,2433.079682,0.119151549,3744.706933,2016.669855,2437.774329,0.125496076,3774.141386,1958.98983,2428.270981,0.124099061
3596.507388,1940.246815,2404.055066,0.133403719,3662.245894,2020.211249,2405.501527,0.135408845,3583.029927,1904.185758,2390.563034,0.143523758
3386.640437,1909.21839,2358.029408,0.162403185,3549.018577,1869.596465,2365.214827,0.147147488,3391.405538,1961.795832,2352.619253,0.160807515
5910.280484,2828.844203,2664.208716,0.024089973,6158.982463,2941.788626,2660.107015,0.021434744,5920.921635,2722.372293,2672.392449,0.029776172
5429.35407,3190.441799,2586.897133,0.029852202,5568.874107,2794.106329,2577.01911,0.039475746,5496.462006,3136.814572,2564.793763,0.041741536
5867.368414,2974.696432,2648.447042,0.048578716,5456.218313,3021.559995,2593.979499,0.051772628,5682.481455,2932.822619,2661.436987,0.051029258
3817.110749,1997.056466,2429.774104,0.125543787,3810.052565,2034.404449,2435.980518,0.112712621,3805.723432,1932.158534,2417.27543,0.119792883
3526.842913,2024.496731,2397.72589,0.15031445,3760.628666,2007.379232,2395.109534,0.127272133,3500.755399,1977.680016,2395.931089,0.147622622
3469.098139,1891.112203,2368.036985,0.150967496,3489.469108,1878.271071,2363.648137,0.147688468,3519.181126,1882.372381,2381.81156,0.142850807
5935.971679,2906.415783,2661.476603,0.026996988,5895.612865,2818.740203,2657.338803,0.027677526,5962.469868,2851.372999,2657.969574,0.028972478
5468.55194,3327.174395,2616.63211,0.037434775,5798.446207,3320.246477,2613.602346,0.035249878,5614.705927,3238.163318,2583.368132,0.043849422
5219.031577,2892.476174,2578.260968,0.083974874,5125.728179,2932.327858,2606.745142,0.080354965,5471.674455,2947.337135,2573.353757,0.064223674
3757.923518,2056.228511,2447.01627,0.12891416,3837.64508,2073.05409,2437.326594,0.121739647,3767.489826,2037.765574,2429.067698,0.126701419
3582.091991,1987.617787,2396.497971,0.145134671,3711.838543,1921.594942,2388.768318,0.137137979,3584.075717,1968.20167,2382.699414,0.147889058
3449.965607,1907.97738,2384.073813,0.150728377,3513.7258,1891.370353,2399.171852,0.146692942,3526.566898,1865.630236,2398.388927,0.145837632
6247.68307,2836.09677,2678.009748,0.013286769,6012.491708,2701.348106,2666.717967,0.02022915,6212.280968,2934.666818,2673.357043,0.008971854
5394.409783,3659.768242,2622.082207,0.04512206,5971.335239,3289.393292,2650.056142,0.023661103,5469.434821,3537.686909,2647.165479,0.04354509
4919.235416,2927.247054,2598.744451,0.088610032,4824.356914,2778.527432,2549.194724,0.080751313,5117.962487,2941.782968,2605.155519,0.087314027
3815.891514,2119.008576,2439.699887,0.141987901,3895.855679,2167.814793,2442.162767,0.119234449,3804.559623,2113.429054,2430.042798,0.137251396
3527.389237,1971.47403,2397.772148,0.143741717,3690.098382,1868.032643,2382.323873,0.137852453,3576.986012,1972.295778,2396.59871,0.142794427
3578.419996,1861.769263,2383.174986,0.136572954,3534.806065,1912.804356,2421.411075,0.136166083,3611.14123,1816.082989,2380.624156,0.13603735
6319.164782,2830.355852,2695.630875,0.020367546,6535.768172,2676.234559,2664.167359,0.008606455,6077.659692,2807.881411,2693.097349,0.015522141
5512.851181,3209.53235,2562.122765,0.045295013,5642.780857,3180.495879,2612.18846,0.016126545,5310.399553,3264.974647,2597.838141,0.047484326
4944.511893,2940.787014,2560.740098,0.089346846,5079.665632,2862.155503,2559.266733,0.095330204,4844.197531,2998.998294,2583.173942,0.082603105
3903.90717,2156.924993,2457.508365,0.120673273,3951.654431,2148.21447,2436.269293,0.120195021,3915.580714,2107.761439,2444.933611,0.112952454
3541.466541,1924.309748,2399.650711,0.136502228,3733.236477,1970.047064,2397.985939,0.131426052,3545.014862,1955.239786,2413.601237,0.139001231
3563.025008,1868.189227,2390.654123,0.14049156,3534.999468,1906.895543,2414.429107,0.136307244,3611.821972,1872.695518,2382.787702,0.136958252
6669.795059,2924.153873,2679.038131,0.008988132,6440.95902,2749.479723,2678.571834,0.01532003,6334.443762,2905.938081,2683.951334,0.018618303
4991.276547,3295.759014,2637.059361,0.037159213,5538.303607,3065.956954,2604.405859,0.038688115,4845.083503,3310.015726,2608.480428,0.044966512
4950.381607,2820.412032,2561.674517,0.059529339,4986.936181,2759.928473,2552.055188,0.067193912,4659.864426,3108.355382,2587.223367,0.07901497
3845.573744,2150.375084,2443.923481,0.123610182,3944.857152,2067.916485,2437.326391,0.118710344,3853.95188,2111.464567,2421.325926,0.119812274
3777.061968,2021.253662,2412.614842,0.123093863,3720.434877,2029.465557,2419.928623,0.113095867,3687.370916,2057.087761,2413.36805,0.118194979
3546.394582,1855.875918,2397.994642,0.139723572,3526.048523,1896.687723,2396.813444,0.143682867,3427.971094,1869.836124,2392.968301,0.143102722
6304.387991,2863.975854,2687.535229,0.014232191,6591.960112,2744.45882,2687.696936,0.009326718,6068.735162,2860.073632,2696.333048,0.024272409
5277.642574,3183.409266,2613.288976,0.042847369,5424.942704,3044.372581,2605.913296,0.029247685,5337.422731,3114.752187,2589.66343,0.022163389
5223.647871,2854.475668,2551.221259,0.064879084,4992.892296,2922.038207,2593.041956,0.062655788,5271.19486,2851.90486,2568.270574,0.065715076
3859.910664,2087.796069,2418.295844,0.120422335,3889.420074,2085.101372,2424.469261,0.127916342,3867.84619,2082.76046,2407.745535,0.117989974
3805.93102,2019.717776,2413.8917,0.116013039,3723.385044,1948.414551,2417.882719,0.12112284,3745.092111,2081.524661,2420.788538,0.119357337
3591.387366,1822.444669,2389.488336,0.134430889,3506.910633,1814.917604,2385.233391,0.139103696,3486.955056,1839.566655,2391.548741,0.143069279
6104.408185,2740.231703,2699.432734,0.022451304,6343.448395,2765.301043,2683.212387,0.01548187,6479.287565,2804.424565,2703.717084,0.013225257
4675.198004,3253.344651,2615.536245,0.038066312,5598.764151,3281.44179,2630.75429,0.034317114,5152.824503,3287.588247,2612.785171,0.032562521
4492.709197,2589.735356,2518.699643,0.086457563,5002.826052,2572.31546,2526.832493,0.056686695,4728.152235,2583.043367,2536.281894,0.076842022
3780.014781,2107.924357,2428.922598,0.122696101,3762.194495,2053.520008,2422.596026,0.143650649,3790.407928,2113.859845,2406.176395,0.130851393
3711.815451,2045.007388,2406.255581,0.119384874,3753.902291,1985.153529,2410.600423,0.131612098,3732.373786,2056.203216,2406.801409,0.117929212
3559.210379,1847.320936,2388.77408,0.133035958,3538.101358,1904.692094,2382.608075,0.148097381,3450.346385,1838.699266,2386.798599,0.141346371
6337.936769,2879.614395,2689.732073,0.01583566,6123.495884,2870.876161,2688.255505,0.019615642,6403.484879,2882.490952,2697.192622,0.008049076
5096.509311,3051.046192,2620.776227,0.03988552,5492.947409,3017.891753,2599.018657,0.037299012,5439.167302,3176.824199,2645.706679,0.04355448
4394.13332,2713.610725,2514.434804,0.084309865,4611.519977,2772.402249,2538.611155,0.07007312,4759.952993,2656.049212,2511.789465,0.079484718
3730.238231,2121.180927,2419.452618,0.134746438,3780.967738,2083.889753,2420.646863,0.141874531,3806.550976,2096.11586,2411.646682,0.139706901
3656.063463,2065.317372,2408.043114,0.128552937,3580.02318,1928.258151,2391.915923,0.141636105,3609.124599,2035.783361,2405.278109,0.13704175
3473.651227,1849.3962,2389.961377,0.143083139,3542.267334,1823.184308,2383.505243,0.146438179,3483.570333,1874.044456,2388.070096,0.152641475
6117.557322,2994.288837,2686.040981,0.030868895,6628.300444,2817.478857,2687.969087,0.01557301,6209.645026,2951.808947,2704.946341,0.020193436
5448.417789,3058.053323,2564.617987,0.027719988,5583.416198,3240.036668,2615.537272,0.01894996,5631.029101,2983.609064,2592.54997,0.028808824
4557.825422,2459.297427,2552.603052,0.075107467,4259.214016,2558.567107,2531.717571,0.086912707,4475.757036,2687.540756,2564.03596,0.078665217
3733.238497,2115.196228,2420.261991,0.132191722,3789.369595,2046.380379,2423.402644,0.13967938,3732.198508,2006.836146,2416.413602,0.139100011
3593.456603,2027.088247,2402.281977,0.12643774,3589.737456,1929.896707,2377.793021,0.143354822,3546.355024,2002.948222,2399.765799,0.131742065
3511.099583,1924.238069,2399.509964,0.143862675,3560.834185,1852.39422,2373.495012,0.148307769,3498.527731,1901.392165,2391.519393,0.154123511
6605.535035,2936.595363,2691.288104,0.011286612,6510.632069,2850.129595,2697.258188,0.013572115,6277.097061,2915.456308,2671.72847,0.015113162
5651.837924,3386.050843,2613.052646,0.033014819,5780.507671,3260.965975,2620.227708,0.018609142,5630.696923,3331.508305,2626.451183,0.027836811
4444.436414,2215.267368,2535.988546,0.090407493,4405.711526,2157.869312,2513.369601,0.081173585,4680.551004,2309.342364,2534.020163,0.075394741
3838.75661,2051.236431,2425.835653,0.123335172,3809.283349,2024.558187,2432.915639,0.133777226,3826.65144,2029.109935,2417.106186,0.132769192
3473.62203,1943.929735,2369.46449,0.138951,3498.60824,1860.87943,2388.095197,0.140633056,3490.461807,1973.230525,2386.539702,0.137811138
3480.361337,1931.030328,2389.502521,0.152834101,3532.975786,1861.181538,2362.951127,0.144917981,3471.262475,1966.51347,2381.177955,0.159281782
6409.197569,2980.809806,2701.223075,0.022466112,6655.112811,2866.525915,2705.208948,0.013601454,6199.063567,2850.328767,2683.004573,0.013340683
5491.184389,3316.73905,2631.701785,0.032674353,5410.530884,3139.613529,2625.408681,0.032070425,5589.75458,3187.020665,2633.913554,0.033023185
4337.295764,2297.026887,2496.685649,0.098748436,4161.705659,2465.170489,2507.339334,0.097510411,4236.63483,2294.459074,2500.82737,0.086722425
3808.41536,2029.481372,2425.126928,0.126828298,3757.047977,2020.14099,2422.86827,0.133738576,3834.66736,2079.827304,2405.491995,0.130996088
3480.399577,1978.054451,2374.759188,0.148934535,3510.413022,1873.414132,2382.695997,0.140092261,3481.647909,1997.453462,2390.431244,0.149801279
3602.442254,2031.138248,2401.045982,0.145526163,3632.405978,1937.397088,2399.930852,0.135041505,3582.898857,2023.545339,2397.086846,0.147121452
6533.841163,3039.36828,2701.72532,0.014332868,6586.077987,3013.492411,2691.690867,0.012879277,6173.737049,2917.032952,2695.374639,0.014776663
5566.651412,3295.972415,2642.388694,0.025247485,5800.363626,3170.37423,2622.348444,0.018712245,5713.924145,3265.981978,2621.500921,0.027010409
4573.749082,2383.166979,2497.303714,0.092617108,4036.407117,2394.555294,2492.889135,0.110881376,4152.075119,2287.064254,2508.75075,0.10825929
3765.432582,2009.130838,2418.261043,0.133719112,3729.849272,1993.109298,2402.870101,0.138409258,3815.993161,2037.103253,2408.350883,0.132318696
3459.078969,1953.765231,2394.515419,0.148916331,3584.596885,1950.138842,2394.920607,0.137795748,3537.415183,1916.650333,2380.424258,0.147235175
3679.074805,2038.257507,2372.613023,0.149283735,3613.340823,2071.496867,2400.930551,0.156069894,3599.382215,1994.787433,2364.990861,0.156021875
6715.544729,2943.764734,2694.14187,0.010329641,6574.30247,2891.073273,2715.957326,0.020334948,6635.279168,3028.857093,2683.564562,0.013163777
6080.143026,3186.974274,2635.270714,0.024632564,5895.525878,3213.666063,2650.739166,0.020835192,6047.486326,3198.840753,2633.224267,0.022448249
4171.190667,2451.64856,2484.726458,0.109604802,4062.252834,2477.226792,2481.082811,0.106904447,4199.881435,2540.528283,2515.310555,0.123851473
3617.296267,1980.382228,2395.867375,0.146839109,3703.916353,1993.550945,2407.968239,0.139840675,3691.069942,2036.512208,2405.138476,0.141131336
3558.38985,1957.240737,2408.577613,0.143759502,3584.350345,2001.684434,2396.613876,0.141556784,3538.81577,1978.299629,2417.770573,0.148156374
3694.434931,2049.720463,2380.16983,0.144130936,3621.429556,2061.254973,2382.304074,0.150513916,3651.03066,2020.202374,2368.856241,0.14106632
6541.04408,2960.383929,2706.508319,0.01606904,6595.841682,2834.30652,2698.898144,0.014910145,6714.247183,3011.655115,2692.883308,0.013129767
5933.521408,3173.567546,2664.616989,0.021943403,5815.161696,3152.927719,2666.688216,0.021647798,5905.517908,3216.616212,2660.335413,0.021721098
4259.793071,2089.297723,2486.420862,0.118000825,3838.716281,2341.624671,2459.154925,0.124743933,4101.348955,2116.39434,2488.766477,0.120694947
3571.262459,1973.417283,2381.286982,0.157641729,3633.081824,1922.564245,2381.471756,0.152295495,3617.632531,1979.564704,2383.488754,0.150016886
3596.766125,1903.387675,2398.717614,0.141926326,3534.847617,1922.553477,2401.783573,0.138603562,3516.829184,1905.961708,2388.028287,0.142262732
